batch_size,max_epochs,learning_rate,neurons,dropout_rate,num_hidden_layers,activation,r2,training_seconds,actual_epochs,num_params,seed,replication,stage
32,82,1.7149449641401638e-05,8,0.00016074332138237558,2,1.0,-0.40278171316262523,0.8949663999956101,82,137,812100,8,initial_shared
21,4,0.0001390356432777692,12,5.5194595118079484e-05,3,0.0,-0.4071530387931557,0.521246200078167,4,409,812101,8,initial_shared
112,18,6.385118836351331e-05,22,5.9259872636478996e-05,2,0.5,-0.39008973418251247,0.4688470000401139,18,683,812102,8,initial_shared
58,33,0.07339191065163486,10,0.009082679284787338,1,0.5,0.9746329070836477,0.4457798999501392,33,81,812103,8,initial_shared
15,71,0.0004181868805919413,25,0.030109478035103172,1,1.0,0.3079277913740519,1.0927624000469223,71,201,812104,8,initial_shared
44,128,0.019080242215264293,508,0.0009265433868207545,2,0.5,-0.051805791663779965,2.521604400011711,128,262637,812105,8,initial_shared
210,11,1.4661072397392545e-05,4,0.035133892676667215,2,0.0,-0.40890244935806863,0.41974470007698983,11,53,812106,8,initial_shared
76,25,0.026121574727724296,18,2.8553703090567936e-05,2,1.0,0.9411496440962329,0.5000535999424756,25,487,812107,8,initial_shared
139,307,2.1695311394530402e-05,71,0.00013462159976205724,1,0.0,-0.35857395456015695,0.9839770999969915,307,569,812108,8,initial_shared
13,4,0.00029116005913350435,7,1.165415262777827e-05,3,0.0,-0.45706041588446134,0.5551776000065729,4,169,812109,8,initial_shared
7,352,3.3974970650899436e-05,157,1.3126790455468605e-05,2,0.0,0.91437088686608,9.905501000001095,352,26063,812110,8,initial_shared
7,37,0.01857227057036936,7,0.21671208306819192,2,0.0,0.9589105590672963,1.2407563999295235,37,113,812111,8,initial_shared
141,14,0.003650744098212237,6,1.3514754802405748e-05,2,0.5,-0.30894065828091266,0.4252458999399096,14,91,812112,8,initial_shared
8,257,0.0014357128143092032,6,0.0010296144373440521,2,0.5,0.8969979333696858,5.399600000004284,257,91,812113,8,initial_shared
43,98,0.02646796500666989,29,0.2508377388995258,3,1.0,0.8955967594023195,1.0041987999575213,98,1973,812114,8,initial_shared
195,8,1.1459773708084439e-05,137,0.1722656968668123,3,0.0,-0.41354659378204706,0.5121750999242067,8,38909,812115,8,initial_shared
29,94,1.4654205453765536e-05,74,0.02097482330354467,1,0.5,-0.44347330244783767,0.9100752999074757,94,593,812116,8,initial_shared
1,30,0.0001043076401998363,96,0.00010003461649824708,3,0.5,0.11835891571536161,5.594001399935223,30,19393,812117,8,initial_shared
1,73,7.059248173141876e-05,26,1.0165935742061309e-05,2,0.5,0.10415520224419672,10.882732599973679,73,911,812118,8,initial_shared
2,6,0.07056476412519551,185,0.3309983240329187,3,0.0,-5.431864004297966,1.0139176999218762,6,70301,812119,8,initial_shared
188,17,0.05062030944773479,595,0.0006908704260609147,1,0.5,0.6620741052748209,0.36676150001585484,17,4761,812120,8,initial_shared
3,38,0.00035492968445582365,22,0.02075979398326031,3,0.0,0.9157152474907804,2.4500081998994574,38,1189,812121,8,initial_shared
36,380,0.0003191863780513275,467,9.590719273009062e-05,3,0.0,0.993817543267393,10.10501319996547,380,440849,812122,8,initial_shared
134,12,0.00027570725476696467,61,0.0687083755610572,2,0.5,-0.31076712568216336,0.43205009994562715,12,4271,812123,8,initial_shared
1,34,0.007441641902347458,33,0.49417170019646595,3,1.0,0.8605783287511688,5.684775899979286,34,2509,812124,8,initial_shared
1,55,0.0005172747461819606,42,0.4617854370898501,2,0.0,0.9461668877157069,8.170579200028442,55,2143,812125,8,initial_shared
1,25,0.040550508712617776,4,0.0003573656151739368,1,0.0,0.9877907333717784,3.5286553000332788,25,33,812126,8,initial_shared
4,95,0.0057399466982295064,47,0.16210520807887757,3,0.0,0.9665377531014177,4.687737499945797,95,4889,822027,8,guided_extension
92,139,0.024663882650292776,234,1.63618112190885e-05,2,0.0,0.9950340886558627,1.103680400061421,139,56863,822028,8,guided_extension
14,279,0.01505731191929927,36,0.2042999537283746,1,0.0,0.9901183582574409,3.5143931000493467,279,289,822029,8,guided_extension
6,337,0.004288260589094468,27,0.15347008964314884,1,0.5,0.9915718045861889,8.304162800079212,337,217,822030,8,guided_extension
36,159,0.0026148033355132996,136,0.022161594461972002,2,0.0,0.9917403593603991,1.5207082000561059,159,19721,822031,8,guided_extension
10,133,0.0021171939587036333,25,0.00012186210666015942,3,0.0,0.9899268423186756,2.8657367000123486,133,1501,822032,8,guided_extension
8,136,0.03603211894243752,236,4.799322712734463e-05,2,0.0,0.9856485583978358,4.038839099928737,136,57821,822033,8,guided_extension
9,123,0.0018012730313772026,466,5.341750636849952e-05,1,0.0,0.9960737624203139,2.6846212999662384,123,3729,822034,8,guided_extension
6,47,0.008691888291679854,231,1.1174891118325913e-05,2,0.5,0.9752358004297098,1.7950903000310063,47,55441,822035,8,guided_extension
43,151,0.025925563918553784,418,0.0007053349276297333,2,0.5,-0.03414836657757547,2.328847899916582,151,178487,822036,8,guided_extension
59,116,0.0005711541460339391,24,0.005131198310041728,2,0.5,-0.02228251398700931,0.8814741999376565,116,793,822037,8,guided_extension
4,92,0.001103631300733112,489,0.3856102352024259,2,0.0,0.9878290690090162,10.682743899989873,92,243523,822038,8,guided_extension
7,68,0.004040444015067331,86,0.000126924715718456,2,0.5,0.9942372999520908,2.100931000080891,68,8171,822039,8,guided_extension
22,113,0.0007962435139850807,141,0.003404253291480756,1,0.0,0.8728307839756133,1.2770218000514433,113,1129,822040,8,guided_extension
2,78,0.000563683562428621,61,0.26155600583326577,1,0.5,0.7980726475791322,5.526056500035338,78,489,822041,8,guided_extension
117,47,0.0006020394139590712,144,0.01965484895583417,2,0.0,0.7105669794314188,0.5905987999867648,47,22033,822042,8,guided_extension
45,308,0.03313034141429531,74,1.260155357518951e-05,1,0.5,0.9975952780055638,1.7146676999982446,308,593,822043,8,guided_extension
4,103,0.02760113627563343,95,0.40145706717792207,2,0.5,0.9701378489916568,4.843585999915376,103,9881,822044,8,guided_extension
2,320,0.057145655576766374,212,1.2347141180667179e-05,2,0.0,0.9541712714116976,27.092204499989748,320,46853,822045,8,guided_extension
3,35,0.0015949637882653688,336,0.0006666792317498012,2,0.0,0.9832152698070854,3.4394033000571653,35,115921,822046,8,guided_extension
44,8,0.040135930225057875,398,0.27583205386916587,2,0.0,0.9551447091113805,0.5090003999648616,8,161987,832027,8,broad_extension
186,35,0.007096407386818234,4,0.0012668396800393183,3,1.0,-0.024280549564734688,0.5749399000778794,35,73,832028,8,broad_extension
23,150,0.06877530916191836,150,0.06034394271381319,1,0.0,0.9888722565769039,1.5159335000207648,150,1201,832029,8,broad_extension
187,4,4.452021051992875e-05,85,0.005253329755384446,3,1.0,-0.4257145965498095,0.48406509996857494,4,15301,832030,8,broad_extension
250,64,0.04451395120370296,592,0.1147470641806336,1,1.0,0.5434969153362936,0.5038334999699146,64,4737,832031,8,broad_extension
7,15,0.0003029667702744065,15,0.568429542647431,2,0.5,-0.22675528187931304,0.7676510999444872,15,361,832032,8,broad_extension
4,3,2.8867181570393123e-05,30,0.0006087715136085379,1,0.0,-0.3879328047738617,0.4565300000831485,3,241,832033,8,broad_extension
1,45,0.010490400497867189,11,0.0026044723076078893,1,0.5,0.9922200008676326,6.254076900077052,45,89,832034,8,broad_extension
5,14,0.0009910021611716155,7,1.5058893872378333e-05,3,1.0,0.11873292759895737,0.9652746999636292,14,169,832035,8,broad_extension
7,257,0.0018013460685866556,334,0.00016075390878133696,2,1.0,0.9962940423716281,11.661150200059637,257,114563,832036,8,broad_extension
2,26,0.0001310692244277748,173,0.00014420659949218958,1,0.5,0.13580219823577988,2.06687249999959,26,1385,832037,8,broad_extension
1,8,1.2840126072927455e-05,33,0.0022977661791502833,3,0.0,-0.38160483145763835,1.6814798000268638,8,2509,832038,8,broad_extension
1,165,0.00015689695741302504,12,0.00881914751736803,3,0.5,0.6140906109686501,25.140585100045428,165,409,832039,8,broad_extension
28,5,0.0009025272096644514,28,2.762392197771972e-05,2,0.0,-0.293041383554312,0.4360254000639543,5,1037,832040,8,broad_extension
2,1,0.0006784463476503021,41,0.028718028595447864,3,0.0,0.007765858083560118,0.5351747999666259,1,3773,832041,8,broad_extension
103,7,5.474527543619661e-05,33,0.44539267482584766,2,0.0,-0.43442822776598855,0.41325660003349185,7,1387,832042,8,broad_extension
52,248,0.003399582405589888,25,0.02799686154358613,1,0.5,0.9057551734311275,1.2242154000559822,248,201,832043,8,broad_extension
4,52,2.4541262448605093e-05,5,0.0013966291608564242,3,0.5,-0.33509361489941014,2.59045750007499,52,101,832044,8,broad_extension
240,3,0.010823522133650145,45,0.0003517751664121615,3,0.5,-0.1611050541061667,0.4686050000600517,3,4501,832045,8,broad_extension
81,14,0.00037709410035658076,5,4.017684351207045e-05,1,0.5,-0.5405833523764654,0.35719619994051754,14,41,832046,8,broad_extension
13,82,0.0003457090070201556,44,0.0073231490279648615,1,0.0,0.5502999236106297,1.3044201000593603,82,353,912027,9,initial_shared
74,240,0.004035406570685495,10,2.7093999720562142e-05,2,1.0,0.8759755310859578,1.1810904999729246,240,191,912028,9,initial_shared
6,5,1.698421234830483e-05,21,1.1125401903414895e-05,1,1.0,-0.4434611504064365,0.4199847000418231,5,169,912029,9,initial_shared
89,8,0.0008276101522653712,94,0.16341941887493358,1,1.0,-0.40055068200656274,0.3349441000027582,8,753,912030,9,initial_shared
182,289,5.72991326446621e-05,53,0.0020092056162437427,1,0.0,-0.39704762275854955,0.9082721000304446,289,425,912031,9,initial_shared
3,7,0.010858349334185158,139,1.2316251554446144e-05,2,0.5,0.9660244108953886,0.7606736000161618,7,20573,912032,9,initial_shared
219,12,0.07277213321374863,4,0.0036955786466167195,1,0.5,0.05791686089738168,0.33232970000244677,12,33,912033,9,initial_shared
83,83,5.5198436812748125e-05,42,0.6610764833145977,3,0.5,-0.3800571935424697,0.770691700046882,83,3949,912034,9,initial_shared
4,6,0.00014959440441590207,22,0.2545342151750248,3,0.0,-0.32413736826432316,0.735623300075531,6,1189,912035,9,initial_shared
172,27,4.70565905553626e-05,140,0.001602640368756627,3,1.0,-0.3884965222593355,0.5937657000031322,27,40601,912036,9,initial_shared
6,11,0.0005746255094754962,5,1.0444314755258182e-05,1,0.5,-0.4424397588000517,0.5491603999398649,11,41,912037,9,initial_shared
4,370,0.00039879731049605904,15,0.00023461345668765674,2,0.5,0.963171798521962,14.463037400040776,370,361,912038,9,initial_shared
1,1,0.0016472670085729531,19,0.43044227293105924,2,0.5,-0.2700031921701562,0.6539194999495521,1,533,912039,9,initial_shared
11,7,0.0009040244832633972,257,0.03541931837480091,2,1.0,0.5623634614568436,0.6283498000120744,7,68363,912040,9,initial_shared
159,4,0.013331533838298245,158,3.5617400000070394e-05,1,0.0,-0.05211307553837896,0.3200478000799194,4,1265,912041,9,initial_shared
66,18,0.05100059612341356,4,0.007420116950300391,1,1.0,0.405182880333149,0.3820382999256253,18,33,912042,9,initial_shared
14,67,0.001567417529062878,98,0.0005741337111123379,2,0.5,0.9705224029588195,1.3262336999177933,67,10487,912043,9,initial_shared
12,3,5.416901903769624e-05,6,0.04742330113146359,2,0.5,-0.5064797602442561,0.44170769990887493,3,91,912044,9,initial_shared
11,25,1.6891857728102534e-05,147,0.0005184470533583382,1,1.0,-0.4244086064237773,0.6933264000108466,25,1177,912045,9,initial_shared
32,19,0.09386959134587256,362,0.00037730546434395124,2,1.0,0.6279188274309342,0.6962282999884337,19,134303,912046,9,initial_shared
12,345,6.489597915568884e-05,7,1.11515018293493e-05,1,0.0,-0.22176614128321637,4.756466399994679,345,57,912047,9,initial_shared
110,14,0.006343912095098824,316,0.0006724091704017755,3,1.0,0.6344351782831359,0.6043272000970319,14,202873,912048,9,initial_shared
115,49,0.0002078425367593134,33,0.02502147678277238,1,0.0,-0.38114045308099076,0.44504530006088316,49,265,912049,9,initial_shared
2,47,0.00010199784259520489,114,9.248878329348858e-05,2,1.0,0.5316792964775985,3.969015400041826,47,14023,912050,9,initial_shared
76,22,5.1121117174677134e-05,306,5.635816205698763e-05,1,0.0,-0.4201764770911458,0.41800330008845776,22,2449,912051,9,initial_shared
159,122,0.02853882706914726,424,0.08221209225027308,3,1.0,0.9088377812774248,1.8638483999529853,122,363793,912052,9,initial_shared
17,16,0.001374104854710414,10,4.746027519438012e-05,2,1.0,-0.02460110969023499,0.5779576000059023,16,191,912053,9,initial_shared
2,13,0.08973243070959994,149,0.003512169420318705,3,0.0,0.9455903226811704,1.6634222000138834,13,45893,912054,9,initial_shared
70,14,0.05666667593001672,7,0.0007318272421233218,3,1.0,0.6715661659852105,0.5522843999788165,14,169,912055,9,initial_shared
11,34,0.015087435915355838,87,0.0978535846854908,1,0.0,0.9938507148712417,0.8232325999997556,34,697,912056,9,initial_shared
16,16,0.00021549667221182185,6,0.32199030066434453,2,0.0,-0.371057923159517,0.5919828000478446,16,91,912057,9,initial_shared
2,16,0.08843953311591143,271,0.0013007438415118934,3,0.5,-2.158130713488638,2.3061553000006825,16,149593,912058,9,initial_shared
3,41,0.029725142772552577,312,0.003033243550586814,2,0.0,0.9783546098791794,3.8871716000139713,41,100153,912059,9,initial_shared
52,96,0.011209788019771653,318,0.004271756696084577,2,1.0,0.9968325615344877,1.3163866000249982,96,103987,912060,9,initial_shared
206,2,0.0021126734184011143,270,0.048971330866413434,2,0.5,-0.07901503620673078,0.4089945999439806,2,75331,912061,9,initial_shared
1,3,0.04693021477836379,218,4.1700252466805387e-05,3,0.5,-0.0514486383984758,1.0661379999946803,3,97229,912062,9,initial_shared
3,2,0.00016871564513891874,443,0.012044170712203974,1,0.5,-0.1356861371655036,0.41483769996557385,2,3545,912063,9,initial_shared
1,111,0.00017014493830476692,134,3.14791006016761e-05,1,0.0,0.9247490059127818,15.549451500060968,111,1073,912064,9,initial_shared
3,3,1.6082211821282915e-05,5,0.0028076785145599455,1,1.0,-0.48473805280417515,0.43130970001220703,3,41,912065,9,initial_shared
35,127,1.6478666430637648e-05,259,0.00014086669464955203,2,1.0,-0.04929454044521031,1.7929241999518126,127,69413,912066,9,initial_shared
2,36,0.042206091675017696,64,0.00033153809467174715,3,0.5,-0.01383986967678541,3.7023181000258774,36,8833,912067,9,initial_shared
62,4,0.0934041962589772,401,0.01482288113797311,3,1.0,0.06619081150644501,0.5775344000430778,4,325613,912068,9,initial_shared
6,28,0.001054049975222545,76,0.16744385595023614,2,0.5,0.6653457493371506,1.217090000049211,28,6461,912069,9,initial_shared
70,9,0.0235458297368006,216,2.9352658674303173e-05,2,1.0,0.7667655725604635,0.4512000000104308,9,48601,912070,9,initial_shared
35,23,5.500444057344948e-05,9,0.18856477199045862,3,1.0,-0.4321857950371901,0.6503539000404999,23,253,912071,9,initial_shared
27,4,0.0006381848343205035,13,0.04948265386181779,3,0.5,-0.3552855106224828,0.5109185000183061,4,469,912072,9,initial_shared
1,8,0.00039869355008229936,422,7.305513399041699e-05,2,1.0,0.6008694493314211,3.0775460000149906,8,181883,912073,9,initial_shared
2,8,0.0012216034942791856,146,0.0006027071524272387,2,1.0,0.7129760067671778,1.046682000043802,8,22631,912074,9,initial_shared
1,127,8.061486747833299e-05,65,0.000674601949962873,3,1.0,0.9839639273178342,20.55863720003981,127,9101,912075,9,initial_shared
102,78,0.045110401657287524,6,0.0006721464042137059,3,0.0,0.9919368718246582,0.7068485000636429,78,133,912076,9,initial_shared
5,14,0.052810448487791525,20,0.0335905338066555,3,0.0,0.9307346030221261,0.9580894000828266,14,1001,912077,9,initial_shared
110,2,6.452407723444999e-05,220,2.335023725994633e-05,3,1.0,-0.42283843475453753,0.48785479995422065,2,99001,912078,9,initial_shared
11,4,0.006407102225306042,71,0.0028641647381297333,2,0.5,0.18913444879588603,0.4783983000088483,4,5681,912079,9,initial_shared
28,4,0.09143386004164612,3,0.03803789089274693,1,0.0,0.7930103230549441,0.3390827000839636,4,25,912080,9,initial_shared
1,11,3.19316203891856e-05,4,0.03469791302288182,2,1.0,-0.41492434954905266,1.9399593999842182,11,53,912081,9,initial_shared
8,3,0.024236581976746534,28,1.2806086085525799e-05,2,0.0,0.8998135704700451,0.4760839999653399,3,1037,912082,9,initial_shared
8,3,0.0004423591377186791,23,0.01455161442074046,1,0.0,-0.41058310027726796,0.3816991000203416,3,185,912083,9,initial_shared
1,4,1.6137739783590843e-05,13,0.3368059454738536,1,0.5,-0.43487792843068696,0.7913763000397012,4,105,912084,9,initial_shared
4,1,0.00363759375197349,128,4.9427240784842056e-05,1,1.0,0.09264128794239124,0.3576900999760255,1,1025,912085,9,initial_shared
46,1,0.0041497920315598045,12,0.33278076957603653,2,0.0,-0.4817483493305965,0.41128930007107556,1,253,912086,9,initial_shared
18,181,0.00010592662401984428,183,0.01245669063631537,2,0.5,0.30489964075427145,2.6719144999515265,181,35137,912087,9,initial_shared
4,129,0.008625585160262442,531,0.00019177073954906998,3,0.5,-0.0023844408219149127,20.490713899955153,129,569233,912088,9,initial_shared
12,181,0.00021614281818722837,7,0.12842495484806726,3,0.0,0.7816233630728717,3.108136499999091,181,169,912089,9,initial_shared
33,256,3.614646047346356e-05,8,0.23348936495909928,1,1.0,-0.44960613613120604,1.7045970999170095,256,65,912090,9,initial_shared
1,11,2.597300701447536e-05,10,4.8488477531367e-05,1,1.0,-0.47123396881334667,1.6686478999909014,11,81,912091,9,initial_shared
1,50,1.369597203929695e-05,148,0.014883681337369276,1,0.5,-0.07570509212839016,7.042376599973068,50,1185,912092,9,initial_shared
100,12,8.242033087600387e-05,263,0.47263090260056584,2,1.0,-0.3585657466859864,0.4674495999934152,12,71537,912093,9,initial_shared
1,107,0.0003700801004775796,96,0.02697808282224393,3,1.0,0.9921920467943939,18.049860700033605,107,19393,912094,9,initial_shared
251,51,0.00716855851894858,15,0.03067739414285678,1,1.0,-0.07144722792308511,0.3791747000068426,51,121,912095,9,initial_shared
3,2,0.006704828921054336,4,0.012745146829674215,2,0.0,0.3685124672427622,0.5012312000617385,2,53,912096,9,initial_shared
3,16,0.010182415112410836,25,0.018359911510996283,1,1.0,0.9706550753549033,1.1018506999826059,16,201,912097,9,initial_shared
5,38,0.013999130161548072,204,0.0004934985347972931,2,0.0,0.9406827908535497,1.9266546999569982,38,43453,912098,9,initial_shared
251,25,0.007573903229146698,441,0.0008363138606963644,3,0.0,0.9531084646194965,0.7725451999576762,25,393373,912099,9,initial_shared
5,187,0.07492687522644913,15,0.3906827469841685,1,0.5,0.9733412199400611,5.739961800049059,187,121,912100,9,initial_shared
10,4,6.067290120835547e-05,50,0.027605562594310924,1,0.0,-0.45845128222057885,0.3960220000008121,4,401,912101,9,initial_shared
189,240,0.0025044138006972434,8,0.01834900644360941,1,0.0,0.681997022450433,0.747330299927853,240,65,912102,9,initial_shared
2,21,1.7558147624618334e-05,278,0.011954061782433599,1,0.5,-0.199657840407802,1.7559462999925017,21,2225,912103,9,initial_shared
2,4,9.647969443354972e-05,8,0.0004582413435929662,1,1.0,-0.44149628682706665,0.5746842999942601,4,65,912104,9,initial_shared
17,12,0.00019653038947565777,10,0.12536357608591936,2,1.0,-0.42849814620730475,0.5419813999906182,12,191,912105,9,initial_shared
21,3,2.892753319977707e-05,119,0.013083433292170545,1,0.5,-0.3545010368148471,0.34306789992842823,3,953,912106,9,initial_shared
2,29,0.0022414203533220687,32,0.1223663339970839,1,1.0,0.8797918459067439,2.2570340000092983,29,257,912107,9,initial_shared
22,11,0.0008117791837967123,236,0.013590815770421465,3,0.5,0.01317698534306977,0.6746882000006735,11,113753,912108,9,initial_shared
13,152,0.025033233974633275,161,0.011531853136457278,2,1.0,0.9882505507943933,2.7706118999049067,152,27371,912109,9,initial_shared
4,104,1.1513031123858182e-05,118,1.2666026074678434e-05,1,0.5,-0.2171528442314783,4.239525599987246,104,945,912110,9,initial_shared
1,288,0.0016463124406366535,4,0.052729390822997234,2,0.5,0.9854278396630749,41.12879149999935,288,53,912111,9,initial_shared
4,11,0.009195019404300172,438,0.0011148162060717194,3,0.0,0.982924214015679,2.0256330999545753,11,388069,912112,9,initial_shared
23,1,0.0015351250883396128,24,0.23202296103533568,1,1.0,-0.4300212978170077,0.31753320002462715,1,193,912113,9,initial_shared
99,6,0.028656799127302582,56,0.009186115466581228,1,0.0,0.4034758321323617,0.3333309000590816,6,449,912114,9,initial_shared
129,38,0.000354126140537035,12,0.2436892809484262,1,0.5,-0.4528160215067909,0.39708440005779266,38,97,912115,9,initial_shared
2,13,0.0012353361118475601,392,0.21517455731112972,3,0.0,0.9801879360214184,3.479009300004691,13,311249,912116,9,initial_shared
2,7,3.483253282654071e-05,19,2.605365517038265e-05,1,0.5,-0.45361143568696294,0.769890800002031,7,153,912117,9,initial_shared
21,104,2.7084721937925e-05,4,0.032382413612484326,1,0.0,-0.41419447428874756,1.1043915000045672,104,33,912118,9,initial_shared
6,1,0.05321257281996187,123,0.001679753487496828,1,1.0,0.5140084063049036,0.3143833000212908,1,985,912119,9,initial_shared
124,10,0.00019878348596362384,331,1.8991569360233607e-05,2,1.0,-0.27860504366001626,3.2127410999964923,10,112541,912120,9,initial_shared
3,3,9.022194416522493e-05,62,0.03401328674932712,3,0.5,-0.3012905621777584,0.6350007998989895,3,8309,912121,9,initial_shared
1,3,0.01320207748714873,6,0.4731193197103381,3,1.0,0.3595190633837291,0.9335458000423387,3,133,912122,9,initial_shared
2,386,0.0007143411116463433,34,0.2945253766244589,2,0.0,0.9863944201789273,28.63815729995258,386,1463,912123,9,initial_shared
4,1,0.00026326245934952706,5,3.522550515161686e-05,1,0.0,-0.42574273379302263,0.36581059999298304,1,41,912124,9,initial_shared
4,3,0.004006667021715539,24,2.1161017677894484e-05,3,0.0,0.9073144916185439,0.6271272999001667,3,1393,912125,9,initial_shared
4,1,0.04244800310207978,9,0.0032522711924218004,3,0.0,0.8761610460664403,0.541131499921903,1,253,912126,9,initial_shared
4,37,0.0009396421891053728,431,0.00015571392015069636,3,1.0,0.9883221840037327,5.486353100044653,37,375833,922027,9,guided_extension
16,12,0.0006214615801276577,317,6.475444192150788e-05,2,1.0,0.5727491418182696,0.6706373000051826,12,103343,922028,9,guided_extension
12,41,0.04014286072081665,134,0.011966275994319493,1,1.0,0.9961343757980156,0.8831831000279635,41,1073,922029,9,guided_extension
45,62,0.00560833077050987,336,0.0018145270632648372,2,1.0,0.9920276535263124,1.122877600020729,62,115921,922030,9,guided_extension
37,17,0.009291509467999788,232,0.0032059404673603557,2,1.0,0.9718616925591738,0.5947717999806628,17,55913,922031,9,guided_extension
44,27,0.001260779217329667,158,0.23053476983396434,2,1.0,0.5373659246252798,0.6352848999667913,27,26387,922032,9,guided_extension
15,73,0.003780413839020297,143,0.0007373770082418386,2,1.0,0.9955060246725109,1.4684276999905705,73,21737,922033,9,guided_extension
1,21,0.012356676118629091,511,0.25427461757165815,1,1.0,0.9638885636010399,3.1937896000454202,21,4089,922034,9,guided_extension
30,57,0.003100642861545443,316,0.00019825716428079163,1,1.0,0.628029001807278,0.8011303000384942,57,2529,922035,9,guided_extension
10,29,0.0005318175232517515,203,0.02108305902131439,2,1.0,0.5683164457483143,1.0468684999505058,29,43037,922036,9,guided_extension
142,15,0.020369651978226364,286,0.0009697394017177389,2,1.0,0.612085298304992,0.5051645999774337,15,84371,922037,9,guided_extension
37,213,0.04472077038779272,361,0.0004007234640439774,2,1.0,0.9565329608652703,3.4082578000379726,213,133571,922038,9,guided_extension
3,187,0.0055869663934865945,481,0.0012962091715754667,2,1.0,0.9851681449124035,25.844098799978383,187,235691,922039,9,guided_extension
14,19,0.0013542501061286304,361,0.003969410986110306,2,1.0,0.5474525500587331,0.9231622000224888,19,133571,922040,9,guided_extension
2,18,0.006033669536244657,143,0.2165095496485663,3,1.0,0.964911250295087,2.256328299990855,18,42329,922041,9,guided_extension
2,232,0.005881098412859686,428,0.0002450261683984019,3,1.0,0.9166847191367432,58.78997830010485,232,370649,922042,9,guided_extension
55,33,0.0016104165277230475,141,0.001251155621380538,1,1.0,0.566227981300875,0.48194510000757873,33,1129,922043,9,guided_extension
13,38,0.024870001936706243,170,0.000513976167719039,3,1.0,0.8926118634962033,1.2462644999613985,38,59501,922044,9,guided_extension
135,138,0.032750364980930875,347,0.11109146316634612,2,1.0,0.9819262240843875,1.2809963000472635,138,123533,922045,9,guided_extension
3,21,0.040704702322539726,372,0.0013154562039780673,2,1.0,0.8265827170332309,2.446497500059195,21,141733,922046,9,guided_extension
58,14,1.246395351778612e-05,6,0.2574585941321988,3,1.0,-0.4396810890954661,0.5546221999684349,14,133,932027,9,broad_extension
2,4,0.0004296222328105174,470,3.848306724022998e-05,3,0.5,0.19424901585953314,1.5409672000678256,4,446501,932028,9,broad_extension
2,7,0.00022552830789974437,251,3.742967829106287e-05,1,0.5,0.07871634460324184,0.7811705999774858,7,2009,932029,9,broad_extension
4,46,2.2324917840661843e-05,231,3.696300917147162e-05,2,0.0,0.5410815768521502,2.667678999947384,46,55441,932030,9,broad_extension
101,6,2.501539150414118e-05,13,0.0002947113197569212,1,1.0,-0.44016246948239957,0.3343722000718117,6,105,932031,9,broad_extension
24,24,1.3088944813860133e-05,27,0.012585307805459628,1,0.0,-0.4806613573895224,0.5046192000154406,24,217,932032,9,broad_extension
3,1,0.00736389790083663,5,0.5170410360142286,2,0.0,-0.3229669087123497,0.4636999999638647,1,71,932033,9,broad_extension
1,173,0.0009072075944366147,212,1.7212528463701466e-05,2,0.0,0.9965439437512407,29.77847399993334,173,46853,932034,9,broad_extension
20,68,3.121893887754513e-05,568,0.5402846777377848,1,0.0,-0.31767748510137417,1.1382202000822872,68,4545,932035,9,broad_extension
27,296,0.0034927364853747788,9,6.825541393857152e-05,2,0.5,0.9510453698523665,2.541256000055,296,163,932036,9,broad_extension
118,11,0.00843814076184511,17,0.01785218762183531,1,0.0,-0.10675329488815732,0.34501960000488907,11,137,932037,9,broad_extension
3,257,0.002365159857382521,340,0.012177207548439114,1,0.5,0.9976878826600847,12.352329499903135,257,2721,932038,9,broad_extension
15,4,0.047579801642308,46,0.00023687844674796435,2,1.0,0.6431308931792095,0.4551460000220686,4,2531,932039,9,broad_extension
2,2,0.026075163904215347,95,0.003994026610270651,3,1.0,0.1706453172705411,0.649634400033392,2,19001,932040,9,broad_extension
29,39,0.004383422685259899,248,3.955711001022341e-05,3,0.0,0.9909938435188937,1.0597478999989107,39,125489,932041,9,broad_extension
7,2,2.2777784410461748e-05,524,0.1784953230861116,2,0.5,-0.2116869876360956,0.5481281999964267,2,279293,932042,9,broad_extension
185,11,0.006557721328252625,9,0.0008973331497074131,3,0.5,-0.306454316737941,0.49335480004083365,11,253,932043,9,broad_extension
5,9,0.0016093366132876596,329,0.013814112958350399,1,0.5,0.5510011034366662,0.6152317000087351,9,2633,932044,9,broad_extension
1,5,0.004502370762830845,156,0.000238678976013378,3,0.5,0.9660350485347902,1.401460700086318,5,50233,932045,9,broad_extension
6,9,0.03789848000401697,151,0.47931087591917676,3,0.0,-0.044147242850968604,0.777334599988535,9,47113,932046,9,broad_extension
17,1,0.00018585654335711568,9,3.1434989228117306e-05,3,0.5,-0.619927012119829,0.4912116000195965,1,253,1012027,10,initial_shared
15,50,1.4376662601892419e-05,33,7.098148985391865e-05,3,0.0,-0.5129505392668416,1.2689054000657052,50,2509,1012028,10,initial_shared
2,12,0.00689220205487968,242,0.5477508342004948,2,1.0,0.911120887718846,1.5138337999815121,12,60743,1012029,10,initial_shared
5,2,0.0004393902239397343,47,0.31018794327021876,1,1.0,-0.4785307139407733,0.39634690003003925,2,377,1012030,10,initial_shared
5,110,0.021739011893383918,293,0.0008080971303695823,2,0.0,0.9945006156450062,5.493538499926217,110,88487,1012031,10,initial_shared
51,18,0.00014489690088015397,64,2.2221787246311935e-05,2,0.0,-0.4752907013794565,0.4954118999885395,18,4673,1012032,10,initial_shared
